timestamp,value
2026-04-29 21:33:23+00,1454
2026-04-29 21:33:28+00,1587
2026-04-29 21:33:33+00,1652
2026-04-29 21:33:38+00,1428
2026-04-29 21:33:43+00,1674
2026-04-29 21:33:48+00,1620
2026-04-29 21:33:53+00,2033
2026-04-29 21:33:58+00,1830
2026-04-29 21:34:03+00,1580
2026-04-29 21:34:08+00,1019
2026-04-29 21:34:13+00,1391
2026-04-29 21:34:18+00,1349
2026-04-29 21:34:23+00,1520
2026-04-29 21:34:28+00,1718
2026-04-29 21:34:33+00,1760
