timestamp,phase,inbound_pps,cpu_system_pct,tcp_total,tcp_syn_recv,response_time_sec,ddos_threat_score
2026-04-29 21:08:04+00,attack,,,,,,
2026-04-29 21:08:05+00,attack,,0.764988,,0,,0.0208105
2026-04-29 21:08:06+00,attack,,,,,,
2026-04-29 21:08:07+00,attack,,,6,,,
2026-04-29 21:08:08+00,attack,14,,,,,
2026-04-29 21:08:09+00,attack,,,,,,
2026-04-29 21:08:10+00,attack,,,,0,,
2026-04-29 21:08:11+00,attack,,,,,0.010497,
2026-04-29 21:08:12+00,attack,,,7,,,
2026-04-29 21:08:13+00,attack,15,,,,,
2026-04-29 21:08:14+00,attack,,,,,,
2026-04-29 21:08:15+00,attack,,0.747198,,0,,0.0158709
2026-04-29 21:08:16+00,attack,,,,,,
2026-04-29 21:08:17+00,attack,,,6,,,
2026-04-29 21:08:18+00,attack,16,,,,,
2026-04-29 21:08:19+00,attack,,,,,,
2026-04-29 21:08:20+00,attack,,,,0,,
2026-04-29 21:08:21+00,attack,,,,,0.007076,
2026-04-29 21:08:22+00,attack,,,7,,,
2026-04-29 21:08:23+00,attack,17,,,,,
2026-04-29 21:08:24+00,attack,,,,,,
2026-04-29 21:08:25+00,attack,,0.69358,,0,,0.016586700000000003
2026-04-29 21:08:26+00,attack,,,,,,
2026-04-29 21:08:27+00,attack,,,6,,,
2026-04-29 21:08:28+00,attack,20,,,,,
2026-04-29 21:08:29+00,attack,,,,,,
2026-04-29 21:08:30+00,attack,,,,0,,
2026-04-29 21:08:31+00,attack,,,,,0.01017,
2026-04-29 21:08:32+00,attack,,,7,,,
2026-04-29 21:08:33+00,attack,19,,,,,
2026-04-29 21:08:34+00,attack,,,,,,
2026-04-29 21:08:35+00,attack,,0.69321,,0,,0.0186055
2026-04-29 21:08:36+00,attack,,,,,,
2026-04-29 21:08:37+00,attack,,,6,,,
2026-04-29 21:08:38+00,attack,16,,,,,
2026-04-29 21:08:39+00,attack,,,,,,
2026-04-29 21:08:40+00,attack,,,,0,,
2026-04-29 21:08:41+00,attack,,,,,0.004629,
2026-04-29 21:08:42+00,attack,,,7,,,
2026-04-29 21:08:43+00,attack,18,,,,,
2026-04-29 21:08:44+00,attack,,,,,,
2026-04-29 21:08:45+00,attack,,0.710606,,0,,0.014502399999999999
2026-04-29 21:08:46+00,attack,,,,,,
2026-04-29 21:08:47+00,attack,,,6,,,
2026-04-29 21:08:48+00,attack,17,,,,,
2026-04-29 21:08:49+00,attack,,,,,,
2026-04-29 21:08:50+00,attack,,,,0,,
2026-04-29 21:08:51+00,attack,,,,,0.01944,
2026-04-29 21:08:52+00,attack,,,7,,,
2026-04-29 21:08:53+00,attack,18,,,,,
2026-04-29 21:08:54+00,attack,,,,,,
2026-04-29 21:08:55+00,attack,,0.692964,,0,,0.017464599999999997
2026-04-29 21:08:56+00,attack,,,,,,
2026-04-29 21:08:57+00,attack,,,6,,,
2026-04-29 21:08:58+00,attack,21,,,,,
2026-04-29 21:08:59+00,attack,,,,,,
2026-04-29 21:09:01+00,attack,,,,0,0.017395,
2026-04-29 21:09:02+00,attack,,,7,,,
2026-04-29 21:09:03+00,attack,19,,,,,
2026-04-29 21:09:04+00,attack,,,,,,
2026-04-29 21:09:05+00,attack,,0.692472,,0,,0.0177556
2026-04-29 21:09:06+00,attack,,,,,,
2026-04-29 21:09:07+00,attack,,,6,,,
2026-04-29 21:09:08+00,attack,14,,,,,
2026-04-29 21:09:09+00,attack,,,,,,
2026-04-29 21:09:10+00,attack,,,,0,,
2026-04-29 21:09:11+00,attack,,,,,,
2026-04-29 21:09:12+00,attack,,,7,,0.00887,
2026-04-29 21:09:13+00,attack,17,,,,,
2026-04-29 21:09:14+00,attack,,,,,,
2026-04-29 21:09:15+00,attack,,0.693333,,0,,0.0146506
2026-04-29 21:09:16+00,attack,,,,,,
2026-04-29 21:09:17+00,attack,,,6,,,
2026-04-29 21:09:18+00,attack,15,,,,,
2026-04-29 21:09:19+00,attack,,,,,,
2026-04-29 21:09:20+00,attack,,,,0,,
2026-04-29 21:09:21+00,attack,,,,,0.009642,
2026-04-29 21:09:22+00,attack,,,7,,,
2026-04-29 21:09:23+00,attack,15,,,,,
2026-04-29 21:09:24+00,attack,,,,,,
2026-04-29 21:09:25+00,attack,,0.745871,,0,,0.013404999999999999
2026-04-29 21:09:26+00,attack,,,,,,
2026-04-29 21:09:27+00,attack,,,6,,,
2026-04-29 21:09:28+00,attack,19,,,,,
2026-04-29 21:09:29+00,attack,,,,,,
2026-04-29 21:09:30+00,attack,,,,0,,
2026-04-29 21:09:31+00,attack,,,,,0.008464,
2026-04-29 21:09:32+00,attack,,,7,,,
2026-04-29 21:09:33+00,attack,19,,,,,
2026-04-29 21:09:34+00,attack,,,,,,
2026-04-29 21:09:35+00,attack,,0.746004,,0,,0.015969399999999998
2026-04-29 21:09:36+00,attack,,,,,,
2026-04-29 21:09:37+00,attack,,,6,,,
2026-04-29 21:09:38+00,attack,15,,,,,
2026-04-29 21:09:39+00,attack,,,,,,
2026-04-29 21:09:40+00,attack,,,,0,,
2026-04-29 21:09:41+00,attack,,,,,0.005122,
2026-04-29 21:09:42+00,attack,,,7,,,
2026-04-29 21:09:43+00,attack,18,,,,,
2026-04-29 21:09:44+00,attack,,,,,,
2026-04-29 21:09:45+00,attack,,0.746269,,0,,0.030128299999999997
2026-04-29 21:09:46+00,attack,,,,,,
2026-04-29 21:09:47+00,attack,,,6,,,
2026-04-29 21:09:48+00,attack,18,,,,,
2026-04-29 21:09:49+00,attack,,,,,,
2026-04-29 21:09:50+00,attack,,,,0,,
2026-04-29 21:09:51+00,attack,,,,,0.012555,
2026-04-29 21:09:52+00,attack,,,7,,,
2026-04-29 21:09:53+00,attack,24,,,,,
2026-04-29 21:09:54+00,attack,,,,,,
2026-04-29 21:09:55+00,attack,,0.76567,,0,,0.0358149
2026-04-29 21:09:56+00,attack,,,,,,
2026-04-29 21:09:57+00,attack,,,6,,,
2026-04-29 21:09:58+00,attack,21,,,,,
2026-04-29 21:09:59+00,attack,,,,,,
2026-04-29 21:10:00+00,attack,,,,0,,
2026-04-29 21:10:01+00,attack,,,,,,
2026-04-29 21:10:02+00,attack,,,7,,0.008486,
2026-04-29 21:10:03+00,attack,17,,,,,
2026-04-29 21:10:04+00,attack,,,,,,
2026-04-29 21:10:05+00,attack,,0.765533,,0,,0.0301011
2026-04-29 21:10:06+00,attack,,,,,,
2026-04-29 21:10:07+00,attack,,,6,,,
2026-04-29 21:10:08+00,attack,14,,,,,
2026-04-29 21:10:09+00,attack,,,,,,
2026-04-29 21:10:10+00,attack,,,,0,,
2026-04-29 21:10:11+00,attack,,,,,0.009285,
2026-04-29 21:10:13+00,attack,15,,7,,,
2026-04-29 21:10:14+00,attack,,,,,,
2026-04-29 21:10:15+00,attack,,0.746932,,0,,0.0288609
2026-04-29 21:10:16+00,attack,,,,,,
2026-04-29 21:10:17+00,attack,,,6,,,
2026-04-29 21:10:18+00,attack,15,,,,,
2026-04-29 21:10:19+00,attack,,,,,,
2026-04-29 21:10:20+00,attack,,,,0,,
2026-04-29 21:10:21+00,attack,,,,,0.008535,
2026-04-29 21:10:22+00,attack,,,7,,,
2026-04-29 21:10:23+00,attack,18,,,,,
2026-04-29 21:10:24+00,attack,,,,,,
2026-04-29 21:10:25+00,attack,,0.747863,,0,,0.030810899999999995
2026-04-29 21:10:26+00,attack,,,,,,
2026-04-29 21:10:27+00,attack,,,6,,,
2026-04-29 21:10:28+00,attack,19,,,,,
2026-04-29 21:10:29+00,attack,,,,,,
2026-04-29 21:10:30+00,attack,,,,0,,
2026-04-29 21:10:31+00,attack,,,,,0.004609,
2026-04-29 21:10:32+00,attack,,,7,,,
2026-04-29 21:10:33+00,attack,17,,,,,
2026-04-29 21:10:34+00,attack,,,,,,
2026-04-29 21:10:35+00,attack,,0.747198,,0,,0.0293257
2026-04-29 21:10:36+00,attack,,,,,,
2026-04-29 21:10:37+00,attack,,,6,,,
2026-04-29 21:10:38+00,attack,17,,,,,
2026-04-29 21:10:39+00,attack,,,,,,
2026-04-29 21:10:40+00,attack,,,,0,,
2026-04-29 21:10:41+00,attack,,,,,0.010852,
2026-04-29 21:10:42+00,attack,,,7,,,
2026-04-29 21:10:43+00,attack,18,,,,,
2026-04-29 21:10:45+00,attack,,0.728112,,0,,0.025952
2026-04-29 21:10:46+00,attack,,,,,,
2026-04-29 21:10:47+00,attack,,,6,,,
2026-04-29 21:10:48+00,attack,17,,,,,
2026-04-29 21:10:49+00,attack,,,,,,
2026-04-29 21:10:50+00,attack,,,,0,,
2026-04-29 21:10:51+00,attack,,,,,,
2026-04-29 21:10:52+00,attack,,,7,,0.01817,
2026-04-29 21:10:53+00,attack,18,,,,,
2026-04-29 21:10:54+00,attack,,,,,,
2026-04-29 21:10:55+00,attack,,0.72695,,0,,0.0274156
2026-04-29 21:10:56+00,attack,,,,,,
2026-04-29 21:10:57+00,attack,,,6,,,
2026-04-29 21:10:58+00,attack,22,,,,,
2026-04-29 21:10:59+00,attack,,,,,,
2026-04-29 21:11:00+00,attack,,,,0,,
2026-04-29 21:11:01+00,attack,,,,,0.006528,
2026-04-29 21:11:02+00,attack,,,7,,,
2026-04-29 21:11:03+00,attack,18,,,,,
2026-04-29 21:11:04+00,attack,,,,,,
2026-04-29 21:11:05+00,attack,,0.726821,,0,,0.0250872
2026-04-29 21:11:06+00,attack,,,,,,
2026-04-29 21:11:07+00,attack,,,6,,,
2026-04-29 21:11:08+00,attack,12,,,,,
2026-04-29 21:11:09+00,attack,,,,,,
2026-04-29 21:11:10+00,attack,,,,0,,
2026-04-29 21:11:11+00,attack,,,,,0.006931,
2026-04-29 21:11:12+00,attack,,,7,,,
2026-04-29 21:11:13+00,attack,17,,,,,
2026-04-29 21:11:14+00,attack,,,,,,
2026-04-29 21:11:15+00,attack,,0.744681,,0,,0.0244678
2026-04-29 21:11:16+00,attack,,,,,,
2026-04-29 21:11:17+00,attack,,,6,,,
2026-04-29 21:11:18+00,attack,14,,,,,
2026-04-29 21:11:19+00,attack,,,,,,
2026-04-29 21:11:20+00,attack,,,,0,,
2026-04-29 21:11:21+00,attack,,,,,0.00459,
2026-04-29 21:11:22+00,attack,,,7,,,
2026-04-29 21:11:23+00,attack,18,,,,,
2026-04-29 21:11:24+00,attack,,,,,,
2026-04-29 21:11:25+00,attack,,0.744549,,0,,0.0246996
2026-04-29 21:11:26+00,attack,,,,,,
2026-04-29 21:11:27+00,attack,,,6,,,
2026-04-29 21:11:28+00,attack,18,,,,,
2026-04-29 21:11:29+00,attack,,,,,,
2026-04-29 21:11:30+00,attack,,,,0,,
2026-04-29 21:11:31+00,attack,,,,,0.005452,
2026-04-29 21:11:32+00,attack,,,7,,,
2026-04-29 21:11:33+00,attack,17,,,,,
2026-04-29 21:11:34+00,attack,,,,,,
2026-04-29 21:11:35+00,attack,,0.72695,,0,,0.024172
2026-04-29 21:11:36+00,attack,,,,,,
2026-04-29 21:11:37+00,attack,,,6,,,
2026-04-29 21:11:38+00,attack,17,,,,,
2026-04-29 21:11:39+00,attack,,,,,,
2026-04-29 21:11:40+00,attack,,,,0,,
2026-04-29 21:11:41+00,attack,,,,,0.004046,
2026-04-29 21:11:42+00,attack,,,7,,,
2026-04-29 21:11:43+00,attack,18,,,,,
2026-04-29 21:11:44+00,attack,,,,,,
2026-04-29 21:11:45+00,attack,,0.726306,,0,,0.017315399999999998
2026-04-29 21:11:46+00,attack,,,,,,
2026-04-29 21:11:47+00,attack,,,6,,,
2026-04-29 21:11:48+00,attack,16,,,,,
2026-04-29 21:11:49+00,attack,,,,,,
2026-04-29 21:11:50+00,attack,,,,0,,
2026-04-29 21:11:51+00,attack,,,,,0.007447,
2026-04-29 21:11:52+00,attack,,,7,,,
2026-04-29 21:11:53+00,attack,19,,,,,
2026-04-29 21:11:54+00,attack,,,,,,
2026-04-29 21:11:55+00,attack,,0.707965,,0,,0.0186956
2026-04-29 21:11:56+00,attack,,,,,,
2026-04-29 21:11:57+00,attack,,,6,,,
2026-04-29 21:11:58+00,attack,22,,,,,
2026-04-29 21:11:59+00,attack,,,,,,
2026-04-29 21:12:00+00,recovery,,,,0,,
2026-04-29 21:12:01+00,recovery,,,,,,
2026-04-29 21:12:02+00,recovery,,,7,,0.008841,
2026-04-29 21:12:03+00,recovery,18,,,,,
2026-04-29 21:12:04+00,recovery,,,,,,
2026-04-29 21:12:05+00,recovery,,0.707839,,0,,0.0182744
2026-04-29 21:12:06+00,recovery,,,,,,
2026-04-29 21:12:08+00,recovery,14,,6,,,
2026-04-29 21:12:09+00,recovery,,,,,,
2026-04-29 21:12:10+00,recovery,,,,0,,
2026-04-29 21:12:11+00,recovery,,,,,0.007159,
2026-04-29 21:12:12+00,recovery,,,7,,,
2026-04-29 21:12:13+00,recovery,15,,,,,
2026-04-29 21:12:14+00,recovery,,,,,,
2026-04-29 21:12:15+00,recovery,,0.706589,,0,,0.015837999999999998
2026-04-29 21:12:16+00,recovery,,,,,,
2026-04-29 21:12:17+00,recovery,,,6,,,
2026-04-29 21:12:18+00,recovery,16,,,,,
2026-04-29 21:12:19+00,recovery,,,,,,
2026-04-29 21:12:20+00,recovery,,,,0,,
2026-04-29 21:12:21+00,recovery,,,,,0.015812,
2026-04-29 21:12:22+00,recovery,,,7,,,
2026-04-29 21:12:23+00,recovery,18,,,,,
2026-04-29 21:12:24+00,recovery,,,,,,
2026-04-29 21:12:25+00,recovery,,0.687467,,0,,0.019668599999999998
2026-04-29 21:12:26+00,recovery,,,,,,
2026-04-29 21:12:27+00,recovery,,,6,,,
2026-04-29 21:12:28+00,recovery,18,,,,,
2026-04-29 21:12:29+00,recovery,,,,,,
2026-04-29 21:12:30+00,recovery,,,,0,,
2026-04-29 21:12:31+00,recovery,,,,,0.013937,
2026-04-29 21:12:32+00,recovery,,,7,,,
2026-04-29 21:12:34+00,recovery,18,,,,,
2026-04-29 21:12:35+00,recovery,,0.705841,,0,,0.019293599999999998
2026-04-29 21:12:36+00,recovery,,,,,,
2026-04-29 21:12:37+00,recovery,,,6,,,
2026-04-29 21:12:38+00,recovery,18,,,,,
2026-04-29 21:12:39+00,recovery,,,,,,
2026-04-29 21:12:40+00,recovery,,,,0,,
2026-04-29 21:12:41+00,recovery,,,,,0.013802,
2026-04-29 21:12:42+00,recovery,,,7,,,
2026-04-29 21:12:43+00,recovery,18,,,,,
2026-04-29 21:12:44+00,recovery,,,,,,
2026-04-29 21:12:45+00,recovery,,0.741002,,0,,0.016581099999999998
2026-04-29 21:12:46+00,recovery,,,,,,
2026-04-29 21:12:47+00,recovery,,,6,,,
2026-04-29 21:12:48+00,recovery,18,,,,,
2026-04-29 21:12:49+00,recovery,,,,,,
2026-04-29 21:12:50+00,recovery,,,,0,,
2026-04-29 21:12:51+00,recovery,,,,,0.011748,
2026-04-29 21:12:52+00,recovery,,,7,,,
2026-04-29 21:12:53+00,recovery,23,,,,,
2026-04-29 21:12:54+00,recovery,,,,,,
2026-04-29 21:12:55+00,recovery,,0.759986,,0,,0.0196703
2026-04-29 21:12:56+00,recovery,,,,,,
2026-04-29 21:12:57+00,recovery,,,6,,,
2026-04-29 21:12:58+00,recovery,21,,,,,
2026-04-29 21:12:59+00,recovery,,,,,,
2026-04-29 21:13:00+00,recovery,,,,0,,
2026-04-29 21:13:01+00,recovery,,,,,0.005047,
2026-04-29 21:13:02+00,recovery,,,7,,,
2026-04-29 21:13:03+00,recovery,17,,,,,
2026-04-29 21:13:04+00,recovery,,,,,,
2026-04-29 21:13:05+00,recovery,,0.760793,,0,,0.014130100000000001
2026-04-29 21:13:06+00,recovery,,,,,,
2026-04-29 21:13:07+00,recovery,,,6,,,
2026-04-29 21:13:08+00,recovery,13,,,,,
2026-04-29 21:13:09+00,recovery,,,,,,
2026-04-29 21:13:10+00,recovery,,,,0,,
2026-04-29 21:13:11+00,recovery,,,,,0.007074,
2026-04-29 21:13:12+00,recovery,,,7,,,
2026-04-29 21:13:13+00,recovery,16,,,,,
2026-04-29 21:13:14+00,recovery,,,,,,
2026-04-29 21:13:15+00,recovery,,0.744681,,0,,0.0138355
2026-04-29 21:13:16+00,recovery,,,,,,
2026-04-29 21:13:17+00,recovery,,,6,,,
2026-04-29 21:13:18+00,recovery,15,,,,,
2026-04-29 21:13:19+00,recovery,,,,,,
2026-04-29 21:13:20+00,recovery,,,,0,,
2026-04-29 21:13:21+00,recovery,,,,,0.007642,
2026-04-29 21:13:23+00,recovery,17,,7,,,
2026-04-29 21:13:24+00,recovery,,,,,,
2026-04-29 21:13:25+00,recovery,,0.744813,,0,,0.014649100000000002
2026-04-29 21:13:26+00,recovery,,,,,,
2026-04-29 21:13:27+00,recovery,,,6,,,
2026-04-29 21:13:28+00,recovery,18,,,,,
2026-04-29 21:13:29+00,recovery,,,,,,
2026-04-29 21:13:30+00,recovery,,,,0,,
2026-04-29 21:13:31+00,recovery,,,,,0.009315,
2026-04-29 21:13:32+00,recovery,,,7,,,
2026-04-29 21:13:33+00,recovery,17,,,,,
2026-04-29 21:13:34+00,recovery,,,,,,
2026-04-29 21:13:35+00,recovery,,0.762817,,0,,0.0149837
2026-04-29 21:13:36+00,recovery,,,,,,
2026-04-29 21:13:37+00,recovery,,,6,,,
2026-04-29 21:13:38+00,recovery,16,,,,,
2026-04-29 21:13:40+00,recovery,,,,0,,
2026-04-29 21:13:41+00,recovery,,,,,,
2026-04-29 21:13:42+00,recovery,,,7,,0.018555,
2026-04-29 21:13:43+00,recovery,18,,,,,
2026-04-29 21:13:44+00,recovery,,,,,,
2026-04-29 21:13:45+00,recovery,,0.747331,,0,,0.020998499999999996
2026-04-29 21:13:46+00,recovery,,,,,,
2026-04-29 21:13:47+00,recovery,,,6,,,
2026-04-29 21:13:48+00,recovery,17,,,,,
2026-04-29 21:13:49+00,recovery,,,,,,
2026-04-29 21:13:50+00,recovery,,,,0,,
2026-04-29 21:13:51+00,recovery,,,,,0.007441,
2026-04-29 21:13:52+00,recovery,,,7,,,
2026-04-29 21:13:53+00,recovery,19,,,,,
2026-04-29 21:13:54+00,recovery,,,,,,
2026-04-29 21:13:55+00,recovery,,0.746401,,0,,0.0194757
2026-04-29 21:13:56+00,recovery,,,,,,
2026-04-29 21:13:57+00,recovery,,,6,,,
2026-04-29 21:13:58+00,recovery,20,,,,,
2026-04-29 21:13:59+00,recovery,,,,,,
2026-04-29 21:14:00+00,recovery,,,,0,,
2026-04-29 21:14:01+00,recovery,,,,,0.008184,
2026-04-29 21:14:02+00,recovery,,,7,,,
2026-04-29 21:14:03+00,recovery,17,,,,,
2026-04-29 21:14:04+00,recovery,,,,,,
2026-04-29 21:14:05+00,recovery,,0.746269,,0,,0.018224300000000002
2026-04-29 21:14:06+00,recovery,,,,,,
2026-04-29 21:14:08+00,recovery,14,,6,,,
2026-04-29 21:14:09+00,recovery,,,,,,
2026-04-29 21:14:10+00,recovery,,,,0,,
2026-04-29 21:14:11+00,recovery,,,,,0.017173,
2026-04-29 21:14:12+00,recovery,,,7,,,
2026-04-29 21:14:13+00,recovery,14,,,,,
2026-04-29 21:14:14+00,recovery,,,,,,
2026-04-29 21:14:15+00,recovery,,0.746667,,0,,0.0179221
2026-04-29 21:14:16+00,recovery,,,,,,
2026-04-29 21:14:17+00,recovery,,,6,,,
2026-04-29 21:14:18+00,recovery,15,,,,,
2026-04-29 21:14:20+00,recovery,,,,0,,
2026-04-29 21:14:21+00,recovery,,,,,,
2026-04-29 21:14:22+00,recovery,,,7,,0.017343,
2026-04-29 21:14:23+00,recovery,19,,,,,
2026-04-29 21:14:24+00,recovery,,,,,,
2026-04-29 21:14:25+00,recovery,,0.802998,,0,,0.0214561
2026-04-29 21:14:26+00,recovery,,,,,,
2026-04-29 21:14:27+00,recovery,,,6,,,
2026-04-29 21:14:28+00,recovery,18,,,,,
2026-04-29 21:14:29+00,recovery,,,,,,
2026-04-29 21:14:30+00,recovery,,,,0,,
2026-04-29 21:14:31+00,recovery,,,,,0.004803,
2026-04-29 21:14:32+00,recovery,,,7,,,
2026-04-29 21:14:33+00,recovery,19,,,,,
2026-04-29 21:14:34+00,recovery,,,,,,
2026-04-29 21:14:35+00,recovery,,0.819526,,0,,0.0189481
2026-04-29 21:14:36+00,recovery,,,,,,
2026-04-29 21:14:37+00,recovery,,,6,,,
2026-04-29 21:14:38+00,recovery,17,,,,,
2026-04-29 21:14:39+00,recovery,,,,,,
2026-04-29 21:14:40+00,recovery,,,,0,,
2026-04-29 21:14:41+00,recovery,,,,,0.004269,
2026-04-29 21:14:42+00,recovery,,,7,,,
2026-04-29 21:14:43+00,recovery,19,,,,,
2026-04-29 21:14:44+00,recovery,,,,,,
2026-04-29 21:14:45+00,recovery,,0.835704,,0,,0.0309018
2026-04-29 21:14:46+00,recovery,,,,,,
2026-04-29 21:14:47+00,recovery,,,6,,,
2026-04-29 21:14:48+00,recovery,17,,,,,
2026-04-29 21:14:49+00,recovery,,,,,,
2026-04-29 21:14:50+00,recovery,,,,0,,
2026-04-29 21:14:51+00,recovery,,,,,0.006755,
2026-04-29 21:14:52+00,recovery,,,7,,,
2026-04-29 21:14:53+00,recovery,20,,,,,
2026-04-29 21:14:54+00,recovery,,,,,,
2026-04-29 21:14:55+00,recovery,,0.816761,,0,,0.032098999999999996
2026-04-29 21:14:56+00,recovery,,,,,,
2026-04-29 21:14:57+00,recovery,,,6,,,
2026-04-29 21:14:58+00,recovery,21,,,,,
2026-04-29 21:14:59+00,recovery,,,,,,
2026-04-29 21:15:00+00,recovery,,,,0,,
2026-04-29 21:15:01+00,recovery,,,,,0.00368,
2026-04-29 21:15:02+00,recovery,,,7,,,
2026-04-29 21:15:03+00,recovery,15,,,,,
2026-04-29 21:15:04+00,recovery,,,,,,
2026-04-29 21:15:05+00,recovery,,0.797166,,0,,0.027984
2026-04-29 21:15:06+00,recovery,,,,,,
2026-04-29 21:15:07+00,recovery,,,6,,,
2026-04-29 21:15:08+00,recovery,15,,,,,
2026-04-29 21:15:09+00,recovery,,,,,,
2026-04-29 21:15:10+00,recovery,,,,0,,
2026-04-29 21:15:11+00,recovery,,,,,0.082027,
2026-04-29 21:15:12+00,recovery,,,7,,,
2026-04-29 21:15:13+00,recovery,15,,,,,
2026-04-29 21:15:14+00,recovery,,,,,,
2026-04-29 21:15:15+00,recovery,,0.795756,,0,,0.043653399999999995
2026-04-29 21:15:16+00,recovery,,,,,,
2026-04-29 21:15:17+00,recovery,,,6,,,
2026-04-29 21:15:18+00,recovery,16,,,,,
2026-04-29 21:15:19+00,recovery,,,,,,
2026-04-29 21:15:20+00,recovery,,,,0,,
2026-04-29 21:15:21+00,recovery,,,,,,
2026-04-29 21:15:22+00,recovery,,,7,,0.0093,
2026-04-29 21:15:23+00,recovery,18,,,,,
2026-04-29 21:15:24+00,recovery,,,,,,
2026-04-29 21:15:25+00,recovery,,0.740219,,0,,0.031208
2026-04-29 21:15:26+00,recovery,,,,,,
2026-04-29 21:15:27+00,recovery,,,6,,,
2026-04-29 21:15:28+00,recovery,19,,,,,
2026-04-29 21:15:29+00,recovery,,,,,,
2026-04-29 21:15:30+00,recovery,,,,0,,
2026-04-29 21:15:31+00,recovery,,,,,0.007657,
2026-04-29 21:15:32+00,recovery,,,7,,,
2026-04-29 21:15:33+00,recovery,19,,,,,
2026-04-29 21:15:34+00,recovery,,,,,,
2026-04-29 21:15:35+00,recovery,,0.669486,,0,,0.0315794
2026-04-29 21:15:36+00,recovery,,,,,,
2026-04-29 21:15:37+00,recovery,,,6,,,
2026-04-29 21:15:38+00,recovery,16,,,,,
2026-04-29 21:15:39+00,recovery,,,,,,
2026-04-29 21:15:40+00,recovery,,,,0,,
2026-04-29 21:15:41+00,recovery,,,,,0.006555,
2026-04-29 21:15:43+00,recovery,20,,7,,,
2026-04-29 21:15:44+00,recovery,,,,,,
2026-04-29 21:15:45+00,recovery,,0.615655,,0,,0.021268
2026-04-29 21:15:46+00,recovery,,,,,,
2026-04-29 21:15:47+00,recovery,,,6,,,
2026-04-29 21:15:48+00,recovery,18,,,,,
2026-04-29 21:15:49+00,recovery,,,,,,
2026-04-29 21:15:50+00,recovery,,,,0,,
2026-04-29 21:15:51+00,recovery,,,,,0.058469,
2026-04-29 21:15:52+00,recovery,,,7,,,
2026-04-29 21:15:53+00,recovery,22,,,,,
2026-04-29 21:15:54+00,recovery,,,,,,
2026-04-29 21:15:55+00,recovery,,0.633023,,0,,0.033050800000000005
2026-04-29 21:15:56+00,recovery,,,,,,
2026-04-29 21:15:57+00,recovery,,,6,,,
2026-04-29 21:15:58+00,recovery,22,,,,,
2026-04-29 21:15:59+00,recovery,,,,,,
2026-04-29 21:16:00+00,recovery,,,,0,,
2026-04-29 21:16:01+00,recovery,,,,,0.009493,
2026-04-29 21:16:02+00,recovery,,,7,,,
2026-04-29 21:16:03+00,recovery,17,,,,,
2026-04-29 21:16:04+00,recovery,,,,,,
2026-04-29 21:16:05+00,recovery,,0.634473,,0,,0.0197556
2026-04-29 21:16:06+00,recovery,,,,,,
2026-04-29 21:16:07+00,recovery,,,6,,,
2026-04-29 21:16:08+00,recovery,13,,,,,
2026-04-29 21:16:09+00,recovery,,,,,,
2026-04-29 21:16:10+00,recovery,,,,0,,
2026-04-29 21:16:11+00,recovery,,,,,0.006796,
2026-04-29 21:16:12+00,recovery,,,7,,,
2026-04-29 21:16:13+00,recovery,15,,,,,
2026-04-29 21:16:14+00,recovery,,,,,,
2026-04-29 21:16:15+00,recovery,,0.617611,,0,,0.0178162
2026-04-29 21:16:16+00,recovery,,,,,,
2026-04-29 21:16:17+00,recovery,,,6,,,
2026-04-29 21:16:18+00,recovery,14,,,,,
2026-04-29 21:16:19+00,recovery,,,,,,
2026-04-29 21:16:20+00,recovery,,,,0,,
2026-04-29 21:16:21+00,recovery,,,,,0.006659,
2026-04-29 21:16:22+00,recovery,,,7,,,
2026-04-29 21:16:23+00,recovery,16,,,,,
2026-04-29 21:16:24+00,recovery,,,,,,
2026-04-29 21:16:25+00,recovery,,0.617502,,0,,0.0184888
2026-04-29 21:16:26+00,recovery,,,,,,
2026-04-29 21:16:27+00,recovery,,,6,,,
2026-04-29 21:16:28+00,recovery,19,,,,,
2026-04-29 21:16:29+00,recovery,,,,,,
2026-04-29 21:16:30+00,recovery,,,,0,,
2026-04-29 21:16:31+00,recovery,,,,,0.01433,
2026-04-29 21:16:32+00,recovery,,,7,,,
2026-04-29 21:16:33+00,recovery,18,,,,,
2026-04-29 21:16:34+00,recovery,,,,,,
2026-04-29 21:16:35+00,recovery,,0.618484,,0,,0.021422999999999998
2026-04-29 21:16:36+00,recovery,,,,,,
2026-04-29 21:16:37+00,recovery,,,6,,,
2026-04-29 21:16:38+00,recovery,15,,,,,
2026-04-29 21:16:39+00,recovery,,,,,,
2026-04-29 21:16:40+00,recovery,,,,0,,
2026-04-29 21:16:41+00,recovery,,,,,0.010535,
2026-04-29 21:16:42+00,recovery,,,7,,,
2026-04-29 21:16:43+00,recovery,18,,,,,
2026-04-29 21:16:45+00,recovery,,0.654057,,0,,0.0208593
2026-04-29 21:16:46+00,recovery,,,,,,
2026-04-29 21:16:47+00,recovery,,,6,,,
2026-04-29 21:16:48+00,recovery,18,,,,,
2026-04-29 21:16:49+00,recovery,,,,,,
2026-04-29 21:16:50+00,recovery,,,,0,,
2026-04-29 21:16:51+00,recovery,,,,,0.009822,
2026-04-29 21:16:52+00,recovery,,,7,,,
2026-04-29 21:16:53+00,recovery,18,,,,,
2026-04-29 21:16:54+00,recovery,,,,,,
2026-04-29 21:16:55+00,recovery,,0.671615,,0,,0.020716699999999998
2026-04-29 21:16:56+00,recovery,,,,,,
2026-04-29 21:16:57+00,recovery,,,6,,,
2026-04-29 21:16:58+00,recovery,23,,,,,
